year,months_code,day,hour,country,sex,age,activity,species,type,injury,fatal_(y/n)
1970.0,1.0,23.0,,Mozambique,M,12.0,swimming,zambesi shark,Provoked,injury,NO
1970.0,1.0,23.0,,Mozambique,M,10.0,swimming,zambesi shark,Provoked,injury,NO
1970.0,1.0,16.0,,Egypt,M,,,,Sea disaster,fatal,YES
1970.0,1.0,10.0,,Mexico,M,22.0,swimming,,Provoked,injury,NO
1970.0,1.0,9.0,,United Kingdom,M,,,blue shark,Provoked,injury,NO
1970.0,1.0,,,Papua New Guinea,M,15.0,diving,,Provoked,injury,NO
1970.0,,,,Sri Lanka,M,,fishing,,Provoked,injury,NO
1970.0,,,,Spain,M,,fishing,blue shark,Provoked,injury,NO
1970.0,,,,Italy,M,,fishing,white shark,Boating,no injury,NO
1970.0,,,,Croatia,M,,fishing,white shark,Provoked,injury,
1970.0,,,15.0,Iraq,F,28.0,,,Provoked,injury,NO
1970.0,,,,Iraq,F,25.0,,,Provoked,injury,NO
1970.0,,,12.0,Iraq,M,35.0,swimming,,Provoked,fatal,YES
1970.0,,,15.0,Iraq,M,35.0,fishing,,Provoked,injury,NO
1969.0,11.0,30.0,17.0,Australia,M,15.0,swimming,,Provoked,injury,NO
1969.0,11.0,11.0,,United States of America,M,,diving,,Provoked,injury,NO
1969.0,11.0,5.0,,Australia,M,27.0,,,Provoked,injury,NO
1969.0,10.0,14.0,11.0,United States of America,M,,diving,whitetip reef shark,Provoked,no injury,NO
1969.0,9.0,6.0,11.0,United States of America,M,53.0,diving,white shark,Provoked,injury,NO
1969.0,8.0,29.0,16.0,United States of America,M,,bathing,,Provoked,injury,NO
1969.0,8.0,22.0,,United States of America,M,28.0,fishing,,Provoked,injury,NO
1969.0,8.0,2.0,11.0,United States of America,M,15.0,surf,,Provoked,injury,NO
1969.0,8.0,2.0,16.0,United States of America,M,13.0,surf,,Provoked,injury,NO
1969.0,8.0,,,,M,25.0,,,Provoked,injury,NO
1969.0,7.0,27.0,,United Kingdom,M,,,,Provoked,injury,NO
1969.0,7.0,22.0,16.0,United States of America,M,13.0,,nurse shark,Provoked,injury,NO
1969.0,7.0,20.0,13.0,United States of America,M,,diving,white shark,Provoked,injury,NO
1969.0,6.0,27.0,16.0,United States of America,M,22.0,wading,,Provoked,injury,
1969.0,6.0,12.0,11.0,Jamaica,M,27.0,diving,,Provoked,injury,NO
1969.0,6.0,,20.0,United States of America,M,8.0,wading,,Provoked,no injury,NO
1969.0,5.0,25.0,19.0,United States of America,M,,fishing,,Provoked,injury,NO
1969.0,5.0,24.0,11.0,United States of America,M,23.0,diving,nurse shark,Provoked,injury,NO
1969.0,5.0,22.0,16.0,Dominican Republic,M,18.0,surf,,Provoked,,
1969.0,5.0,14.0,,Australia,,,,,Provoked,injury,NO
1969.0,4.0,22.0,,Australia,M,,,,,no injury,
1969.0,8.0,19.0,,United States of America,M,,fishing,lemon shark,Provoked,injury,NO
1969.0,3.0,25.0,,Australia,M,65.0,,mako shark,Provoked,injury,NO
1969.0,3.0,9.0,17.0,United States of America,M,16.0,surf,white shark,Provoked,injury,NO
1969.0,2.0,17.0,,Australia,M,49.0,fishing,,Provoked,injury,NO
1969.0,2.0,,,Australia,M,52.0,diving,,,injury,
1969.0,1.0,27.0,7.0,Australia,M,21.0,diving,,Provoked,injury,NO
1969.0,1.0,,,Australia,M,,,,Provoked,injury,NO
1969.0,,,,Bahamas,,,,,Provoked,no injury,NO
1968.0,12.0,29.0,,South Africa,M,,diving,,,no injury,
1968.0,12.0,26.0,10.0,Australia,M,27.0,,nurse shark,Provoked,injury,NO
1968.0,12.0,25.0,17.0,New Zealand,M,17.0,surf,white shark,Provoked,injury,NO
1968.0,12.0,9.0,,Australia,M,,,white shark,Provoked,injury,NO
1968.0,12.0,2.0,,South Africa,M,28.0,fishing,hammerhead shark,Provoked,no injury,NO
1968.0,12.0,,,South Africa,M,30.0,,,,no injury,
1968.0,11.0,6.0,,South Africa,M,22.0,fishing,,Boating,injury,NO
1968.0,11.0,4.0,,Papua New Guinea,,,,,Sea disaster,injury,
1968.0,11.0,2.0,15.0,Australia,M,16.0,,,Provoked,injury,NO
1968.0,10.0,29.0,22.0,Bahamas,M,,,,Provoked,injury,NO
1968.0,10.0,13.0,,United States of America,M,,fishing,bull shark,Provoked,injury,NO
1968.0,10.0,10.0,,Philippines,,,boating,,Sea disaster,injury,NO
1968.0,9.0,22.0,12.0,United States of America,,,surf,,,,
1968.0,9.0,15.0,10.0,New Zealand,M,24.0,fishing,white shark,Provoked,fatal,YES
1968.0,8.0,24.0,16.0,United States of America,,10.0,bathing,hammerhead shark,Provoked,injury,NO
1968.0,8.0,21.0,17.0,United States of America,M,15.0,standing,,Provoked,injury,NO
1968.0,8.0,13.0,,French Polynesia,M,12.0,swimming,,Provoked,injury,NO
1968.0,8.0,11.0,8.0,Malaysia,,41.0,,,Provoked,injury,NO
1968.0,8.0,8.0,10.0,Colombia,M,18.0,fishing,,Provoked,injury,NO
1968.0,7.0,27.0,11.0,United States of America,M,25.0,diving,white shark,Provoked,injury,NO
1968.0,7.0,23.0,13.0,United States of America,M,33.0,wading,,Provoked,injury,NO
1968.0,7.0,16.0,15.0,United States of America,M,33.0,fishing,,Provoked,injury,NO
1968.0,7.0,10.0,,Bahamas,M,,swimming,,Provoked,fatal,YES
1968.0,7.0,,14.0,Mexico,M,43.0,,,,no injury,
1968.0,6.0,25.0,,Bahamas,M,17.0,fishing,caribbean reef shark,Provoked,injury,NO
1968.0,6.0,9.0,9.0,United States of America,M,17.0,,,Provoked,injury,NO
1968.0,6.0,,,United Kingdom,M,,,blue shark,Provoked,injury,NO
1968.0,5.0,18.0,,Tanzania,,,,,,injury,
1968.0,5.0,,,Papua New Guinea,M,17.0,standing,,Provoked,injury,NO
1968.0,4.0,29.0,14.0,United States of America,M,63.0,wading,,,injury,
1968.0,4.0,20.0,12.0,United States of America,M,10.0,,silky shark,Provoked,injury,NO
1968.0,4.0,15.0,,Australia,M,21.0,diving,bronze whaler shark,Provoked,injury,NO
1968.0,4.0,11.0,,Papua New Guinea,M,7.0,swimming,,Provoked,fatal,YES
1968.0,4.0,7.0,7.0,Australia,M,47.0,,blue shark,Provoked,injury,NO
1968.0,3.0,25.0,13.0,South Africa,M,35.0,wading,,Provoked,injury,NO
1968.0,3.0,10.0,19.0,United States of America,M,20.0,surf,,Provoked,injury,NO
1968.0,3.0,,22.0,United States of America,M,28.0,wading,,,no injury,
1968.0,2.0,26.0,13.0,United States of America,M,17.0,surf,,Provoked,injury,NO
1968.0,2.0,20.0,13.0,Australia,F,14.0,swimming,,Provoked,injury,NO
1968.0,2.0,18.0,,New Zealand,F,,,,Provoked,injury,NO
1968.0,2.0,4.0,18.0,Australia,M,26.0,fishing,bronze whaler shark,Provoked,no injury,NO
1968.0,2.0,2.0,,Australia,,,,,Provoked,injury,NO
1968.0,2.0,,,Mozambique,,24.0,diving,,Provoked,no injury,NO
1968.0,1.0,17.0,17.0,Papua New Guinea,,13.0,swimming,,Provoked,fatal,YES
1968.0,,,,Costa Rica,M,,swimming,,Provoked,fatal,YES
1968.0,,,13.0,United States of America,,,diving,,,injury,
1968.0,,,17.0,United States of America,,,surf,,,,
1967.0,12.0,30.0,14.0,South Africa,M,22.0,surf,,Provoked,injury,NO
1967.0,12.0,21.0,,Papua New Guinea,M,32.0,fishing,,,no injury,
1967.0,12.0,18.0,9.0,Fiji,M,27.0,,,Provoked,injury,NO
1967.0,12.0,17.0,10.0,Australia,M,59.0,swimming,,Provoked,fatal,YES
1967.0,12.0,14.0,,United States of America,M,,,,Provoked,injury,NO
1967.0,11.0,30.0,,Australia,M,15.0,diving,nurse shark,Provoked,injury,NO
1967.0,11.0,30.0,,Australia,M,18.0,,nurse shark,Provoked,injury,NO
1967.0,11.0,15.0,9.0,Fiji,M,21.0,diving,,Provoked,injury,NO
1967.0,11.0,4.0,,Philippines,,,,,Sea disaster,injury,YES
1967.0,11.0,,,South Africa,F,,,,,injury,
1967.0,10.0,26.0,,Mexico,,,swimming,,Provoked,fatal,YES
1967.0,10.0,17.0,16.0,United States of America,M,19.0,standing,blacktip reef shark,Provoked,injury,NO
1967.0,10.0,,,Tonga,M,17.0,swimming,,Provoked,injury,NO
1967.0,9.0,20.0,,United States of America,M,,boating,,,injury,
1967.0,9.0,13.0,,Italy,M,21.0,diving,,Provoked,injury,
1967.0,9.0,7.0,,Papua New Guinea,,,diving,,Provoked,injury,
1967.0,9.0,7.0,14.0,United States of America,,,fishing,,Provoked,injury,NO
1967.0,9.0,6.0,,Papua New Guinea,M,,fishing,,Provoked,fatal,YES
1967.0,9.0,1.0,,Papua New Guinea,M,23.0,fishing,,Provoked,fatal,YES
1967.0,8.0,27.0,14.0,United States of America,M,24.0,,blue shark,Provoked,injury,NO
1967.0,8.0,26.0,14.0,Japan,M,19.0,,,Provoked,fatal,YES
1967.0,8.0,25.0,,Italy,M,,fishing,,Provoked,injury,NO
1967.0,8.0,19.0,11.0,Australia,M,23.0,fishing,white shark,Provoked,fatal,YES
1967.0,8.0,15.0,16.0,,F,19.0,bathing,,Provoked,injury,NO
1967.0,8.0,14.0,,Colombia,M,,,,Provoked,injury,NO
1967.0,8.0,10.0,20.0,Australia,M,19.0,diving,,,injury,
1967.0,8.0,7.0,14.0,United States of America,M,15.0,fishing,nurse shark,Provoked,injury,NO
1967.0,8.0,,19.0,Bahamas,M,41.0,,sandbar shark,Provoked,no injury,NO
1967.0,8.0,,4.0,Senegal,M,,,,Provoked,injury,NO
1967.0,7.0,29.0,12.0,United States of America,M,20.0,diving,,Provoked,injury,NO
1967.0,7.0,5.0,13.0,Turkey,M,36.0,fishing,,Provoked,fatal,YES
1967.0,7.0,,16.0,United States of America,M,18.0,surf,,,injury,
1967.0,6.0,13.0,17.0,United States of America,M,26.0,fishing,nurse shark,Provoked,injury,NO
1967.0,6.0,,,Italy,M,,fishing,white shark,Provoked,no injury,NO
1967.0,5.0,30.0,11.0,Australia,M,30.0,,bronze whaler shark,Provoked,injury,NO
1967.0,5.0,9.0,13.0,Australia,M,22.0,,nurse shark,Provoked,injury,NO
1967.0,4.0,,,United Kingdom,M,60.0,fishing,,Provoked,injury,NO
1967.0,3.0,20.0,16.0,New Zealand,M,21.0,diving,,Provoked,injury,NO
1967.0,3.0,19.0,6.0,South Africa,M,32.0,fishing,white shark,Provoked,injury,NO
1967.0,3.0,12.0,15.0,Australia,M,36.0,fishing,nurse shark,Provoked,injury,NO
1967.0,3.0,10.0,,Australia,,,,,,fatal,
1967.0,3.0,9.0,19.0,New Zealand,M,21.0,,white shark,Provoked,fatal,YES
1967.0,3.0,1.0,,Papua New Guinea,M,14.0,,,Provoked,injury,NO
1967.0,2.0,6.0,14.0,Mexico,M,,swimming,,Sea disaster,fatal,YES
1967.0,1.0,27.0,,South Africa,,,fishing,white shark,Boating,injury,NO
1967.0,1.0,22.0,,South Africa,M,,fishing,bull shark,Provoked,no injury,NO
1967.0,1.0,21.0,,Mozambique,M,31.0,swimming,,Provoked,injury,NO
1967.0,1.0,6.0,,Australia,M,15.0,bathing,,Provoked,injury,NO
1966.0,12.0,31.0,,Australia,M,30.0,fishing,,Provoked,injury,NO
1966.0,12.0,27.0,,Australia,M,29.0,fishing,nurse shark,Provoked,injury,NO
1966.0,12.0,27.0,,Australia,M,19.0,fishing,nurse shark,Provoked,injury,NO
1966.0,12.0,26.0,17.0,Singapore,M,39.0,wading,,Provoked,injury,NO
1966.0,12.0,26.0,,Australia,M,29.0,fishing,,Provoked,injury,NO
1966.0,11.0,14.0,,Thailand,,28.0,,,Provoked,injury,
1966.0,11.0,,,Papua New Guinea,F,0.0,bathing,,Provoked,fatal,YES
1966.0,10.0,30.0,12.0,Papua New Guinea,F,13.0,swimming,,Provoked,fatal,YES
1966.0,10.0,19.0,9.0,Papua New Guinea,F,8.0,bathing,,Provoked,fatal,YES
1966.0,9.0,27.0,16.0,Australia,M,32.0,diving,bronze whaler shark,Provoked,injury,NO
1966.0,9.0,19.0,,United States of America,M,20.0,fishing,,Provoked,injury,NO
1966.0,9.0,18.0,,Australia,M,,fishing,,,no injury,
1966.0,9.0,13.0,19.0,Australia,M,,fishing,,Provoked,injury,
1966.0,9.0,10.0,12.0,Australia,M,43.0,fishing,mako shark,Provoked,no injury,NO
1966.0,9.0,8.0,,United States of America,M,14.0,,nurse shark,Provoked,injury,NO
1966.0,9.0,,,Bahamas,M,,diving,,,no injury,
1966.0,8.0,28.0,,Australia,M,,,,Boating,no injury,NO
1966.0,8.0,27.0,,South Africa,M,,,,,no injury,
1966.0,8.0,27.0,17.0,Bahamas,F,18.0,diving,,Provoked,injury,NO
1966.0,8.0,23.0,12.0,,F,13.0,swimming,,Provoked,fatal,YES
1966.0,8.0,23.0,11.0,,F,9.0,diving,,Provoked,fatal,YES
1966.0,8.0,16.0,,Croatia,M,33.0,swimming,white shark,Provoked,fatal,YES
1966.0,8.0,14.0,17.0,Taiwan,M,,diving,,Provoked,no injury,NO
1966.0,8.0,13.0,,Italy,M,21.0,,,Provoked,injury,NO
1966.0,8.0,,17.0,United States of America,M,26.0,fishing,,,no injury,
1966.0,8.0,,15.0,United States of America,M,8.0,wading,blacktip reef shark,Provoked,no injury,NO
1966.0,7.0,31.0,,United States of America,M,16.0,diving,bull shark,Provoked,injury,NO
1966.0,7.0,19.0,18.0,United States of America,M,34.0,,,Provoked,injury,NO
1966.0,7.0,17.0,15.0,United States of America,M,14.0,fishing,,Provoked,injury,NO
1966.0,7.0,17.0,,Taiwan,M,20.0,swimming,,Provoked,fatal,YES
1966.0,7.0,14.0,,Papua New Guinea,F,25.0,swimming,,Provoked,fatal,YES
1966.0,7.0,3.0,7.0,United States of America,M,46.0,diving,,,no injury,
1966.0,7.0,2.0,,,,,,,Boating,no injury,NO
1966.0,6.0,22.0,16.0,United States of America,M,15.0,,sandbar shark,Provoked,injury,NO
1966.0,6.0,11.0,9.0,United States of America,M,18.0,fishing,hammerhead shark,Provoked,injury,NO
1966.0,6.0,4.0,17.0,United States of America,M,18.0,swimming,,Provoked,injury,NO
1966.0,6.0,2.0,18.0,French Polynesia,M,,fishing,,Provoked,injury,NO
1966.0,5.0,20.0,2.0,Australia,M,40.0,,,Sea disaster,fatal,YES
1966.0,5.0,20.0,1.0,Australia,M,,fishing,,Provoked,injury,NO
1966.0,5.0,20.0,,Australia,M,38.0,boating,white shark,Sea disaster,fatal,YES
1966.0,5.0,16.0,14.0,United States of America,M,24.0,fishing,,,no injury,
1966.0,5.0,16.0,,Philippines,M,,boating,,Sea disaster,injury,YES
1966.0,4.0,8.0,16.0,United States of America,M,25.0,swimming,,Provoked,injury,NO
1966.0,4.0,,,Australia,M,,,,Sea disaster,injury,NO
1966.0,3.0,20.0,,Australia,,,fishing,white shark,Provoked,no injury,NO
1966.0,3.0,14.0,,Sudan,M,,boating,,Sea disaster,fatal,YES
1966.0,2.0,27.0,14.0,Australia,M,13.0,wading,white shark,Provoked,injury,NO
1966.0,1.0,29.0,18.0,South Africa,M,33.0,,,Provoked,injury,NO
1966.0,1.0,25.0,,Indonesia,,,boating,,Sea disaster,injury,YES
1966.0,1.0,22.0,10.0,United States of America,M,29.0,fishing,white shark,Provoked,injury,NO
1966.0,1.0,15.0,,Australia,M,30.0,fishing,wobbegong shark,Provoked,injury,NO
1966.0,1.0,14.0,,Colombia,,,,,Sea disaster,injury,YES
1966.0,1.0,11.0,9.0,South Africa,M,16.0,standing,zambesi shark,Provoked,injury,NO
1966.0,1.0,10.0,,Australia,M,43.0,bathing,,Provoked,injury,NO
1966.0,1.0,9.0,14.0,South Africa,M,15.0,surf,,Provoked,injury,NO
1966.0,1.0,8.0,15.0,New Zealand,F,15.0,surf,,Provoked,fatal,YES
1966.0,1.0,5.0,16.0,United States of America,M,35.0,swimming,hammerhead shark,Provoked,injury,NO
1966.0,,,,United States of America,F,15.0,wading,,,injury,
1965.0,12.0,28.0,,Australia,M,40.0,fishing,,Provoked,injury,NO
1965.0,12.0,19.0,14.0,,M,,diving,grey reef shark,Provoked,no injury,NO
1965.0,12.0,10.0,10.0,Australia,,,fishing,,Boating,no injury,NO
1965.0,11.0,21.0,,Australia,M,43.0,fishing,,Provoked,fatal,YES
1965.0,11.0,21.0,23.0,,M,44.0,boating,,Provoked,injury,NO
1965.0,11.0,3.0,7.0,Panama,,,,,,injury,
1965.0,11.0,3.0,16.0,Australia,M,24.0,surf,nurse shark,Provoked,injury,NO
1965.0,10.0,21.0,,,M,39.0,boating,,Provoked,injury,NO
1965.0,10.0,16.0,,Bahamas,M,32.0,bathing,,Provoked,injury,NO
1965.0,10.0,16.0,,Bahamas,F,,bathing,,Provoked,fatal,YES
1965.0,10.0,10.0,,,M,15.0,fishing,,Provoked,fatal,YES
1965.0,10.0,,,Papua New Guinea,M,27.0,wading,,Provoked,injury,NO
1965.0,9.0,21.0,,Papua New Guinea,M,,,,Provoked,injury,NO
1965.0,9.0,12.0,14.0,Papua New Guinea,M,,fishing,,Provoked,injury,NO
1965.0,9.0,8.0,18.0,Mexico,M,23.0,,,Provoked,injury,NO
1965.0,8.0,30.0,,Philippines,M,,,,,injury,
1965.0,8.0,26.0,17.0,United States of America,M,15.0,swimming,,Provoked,injury,NO
1965.0,7.0,30.0,,Bahamas,M,,,lemon shark,Provoked,injury,NO
1965.0,7.0,26.0,17.0,Mexico,M,25.0,bathing,,Provoked,fatal,YES
1965.0,7.0,2.0,,,,,,,Boating,no injury,NO
1965.0,6.0,19.0,,United States of America,M,6.0,wading,,,injury,
1965.0,6.0,18.0,,United States of America,M,,diving,,,no injury,
1965.0,6.0,9.0,14.0,Mexico,M,38.0,swimming,,Provoked,injury,NO
1965.0,6.0,,,Papua New Guinea,M,,fishing,,Provoked,injury,NO
1965.0,6.0,,12.0,,M,,wading,,Provoked,fatal,YES
1965.0,5.0,29.0,12.0,Mexico,M,,swimming,,Provoked,fatal,YES
1965.0,5.0,28.0,,Mexico,M,,swimming,,Provoked,fatal,YES
1965.0,5.0,,,Egypt,M,,standing,,Provoked,injury,NO
1965.0,5.0,,,Jamaica,M,,diving,,Provoked,injury,NO
1965.0,5.0,,,Mexico,M,35.0,swimming,,Provoked,injury,NO
1965.0,4.0,29.0,15.0,United States of America,M,49.0,,bull shark,Provoked,injury,NO
1965.0,4.0,25.0,16.0,United States of America,M,19.0,surf,,,injury,
1965.0,4.0,10.0,11.0,United States of America,M,28.0,fishing,white shark,Provoked,injury,NO
1965.0,4.0,4.0,15.0,Palau,M,8.0,wading,tiger shark,Provoked,injury,NO
1965.0,4.0,4.0,7.0,United States of America,M,17.0,surf,blacktip reef shark,Provoked,injury,NO
1965.0,3.0,23.0,11.0,United States of America,M,,,,,injury,
1965.0,3.0,14.0,13.0,United States of America,M,16.0,diving,mako shark,Provoked,injury,NO
1965.0,2.0,14.0,15.0,South Africa,M,25.0,wading,,Provoked,injury,NO
1965.0,2.0,4.0,14.0,United States of America,M,18.0,diving,,Provoked,injury,NO
1965.0,1.0,25.0,,United States of America,M,21.0,boating,,,injury,
1965.0,1.0,23.0,13.0,South Africa,M,22.0,,white shark,Provoked,no injury,NO
1965.0,1.0,16.0,16.0,South Africa,M,20.0,surf,,Provoked,injury,NO
1965.0,1.0,10.0,,Australia,M,,swimming,,Provoked,injury,NO
1965.0,1.0,9.0,,,M,30.0,diving,bronze whaler shark,Provoked,fatal,YES
1965.0,,,,United States of America,M,13.0,,,Provoked,injury,NO
1965.0,,,,United States of America,M,,surf,,Provoked,injury,NO
1965.0,,,,United States of America,M,,,nurse shark,Provoked,no injury,NO
1965.0,5.0,,,,M,,standing,white shark,Provoked,injury,NO
1965.0,5.0,,,Egypt,M,30.0,fishing,mako shark,Provoked,injury,NO
1965.0,,,,Vanuatu,M,,,,Provoked,fatal,YES
1965.0,,,,South Africa,,,,,,injury,
1964.0,12.0,25.0,17.0,South Africa,M,19.0,swimming,raggedtooth shark,Provoked,injury,NO
1964.0,12.0,10.0,,Papua New Guinea,M,,,,Provoked,injury,NO
1964.0,12.0,10.0,10.0,Australia,,,fishing,,Boating,no injury,NO
1964.0,12.0,9.0,16.0,Papua New Guinea,M,28.0,swimming,,Provoked,injury,NO
1964.0,12.0,6.0,,Kenya,M,10.0,fishing,,Provoked,fatal,YES
1964.0,11.0,29.0,14.0,Australia,M,25.0,diving,white shark,Provoked,injury,NO
1964.0,11.0,18.0,13.0,Australia,M,29.0,swimming,,Provoked,fatal,YES
1964.0,11.0,13.0,,Australia,M,25.0,,white shark,Provoked,injury,NO
1964.0,11.0,5.0,18.0,United States of America,,,fishing,mako shark,Boating,no injury,NO
1964.0,10.0,31.0,,South Africa,M,,fishing,,Provoked,injury,NO
1964.0,10.0,25.0,2.0,United States of America,,,boating,,,no injury,
1964.0,10.0,4.0,9.0,Australia,M,19.0,swimming,nurse shark,Provoked,injury,NO
1964.0,9.0,27.0,11.0,,M,24.0,fishing,,,injury,
1964.0,9.0,20.0,14.0,Taiwan,M,32.0,swimming,,Provoked,fatal,YES
1964.0,9.0,7.0,13.0,Taiwan,M,20.0,swimming,,Provoked,injury,NO
1964.0,8.0,26.0,14.0,United States of America,M,14.0,swimming,,Provoked,injury,NO
1964.0,8.0,23.0,14.0,Mexico,M,19.0,bathing,,Provoked,injury,NO
1964.0,8.0,22.0,11.0,United States of America,M,18.0,fishing,,,no injury,
1964.0,8.0,21.0,11.0,United States of America,M,,swimming,,Provoked,no injury,NO
1964.0,8.0,8.0,12.0,United States of America,M,28.0,fishing,hammerhead shark,Provoked,no injury,NO
1964.0,8.0,3.0,,Japan,M,12.0,swimming,,Provoked,injury,NO
1964.0,8.0,,,Panama,M,21.0,fishing,,Provoked,injury,NO
1964.0,7.0,27.0,11.0,United States of America,M,22.0,,nurse shark,Provoked,injury,NO
1964.0,7.0,16.0,,South Africa,M,30.0,,zambesi shark,Provoked,no injury,NO
1964.0,7.0,15.0,,United States of America,,,,,,no injury,
1964.0,7.0,10.0,,South Africa,M,52.0,fishing,,,fatal,YES
1964.0,7.0,8.0,,United States of America,M,,,white shark,Provoked,no injury,NO
1964.0,7.0,,,Papua New Guinea,M,,fishing,,Provoked,fatal,YES
1964.0,7.0,,,Papua New Guinea,,,boating,,Boating,no injury,NO
1964.0,6.0,29.0,,,,,,,Sea disaster,injury,YES
1964.0,6.0,28.0,21.0,United States of America,F,29.0,,,,injury,
1964.0,6.0,24.0,,United States of America,,,fishing,,Boating,no injury,NO
1964.0,6.0,17.0,,Papua New Guinea,M,,fishing,,Boating,no injury,NO
1964.0,6.0,23.0,,Fiji,M,23.0,fishing,,Provoked,injury,NO
1964.0,6.0,2.0,17.0,South Africa,M,40.0,swimming,,,injury,
1964.0,5.0,30.0,,Panama,M,47.0,standing,lemon shark,Provoked,no injury,NO
1964.0,5.0,8.0,11.0,Fiji,M,35.0,fishing,tiger shark,Provoked,fatal,YES
1964.0,5.0,,,Panama,M,13.0,diving,,Provoked,fatal,YES
1964.0,4.0,7.0,,Papua New Guinea,M,,fishing,,Provoked,fatal,YES
1964.0,3.0,28.0,,Australia,M,19.0,surf,,Provoked,injury,NO
1964.0,3.0,28.0,0.0,Papua New Guinea,M,32.0,,,Sea disaster,fatal,YES
1964.0,3.0,5.0,16.0,United States of America,M,38.0,diving,,Provoked,injury,NO
1964.0,3.0,,,Senegal,M,,diving,,Provoked,injury,NO
1964.0,2.0,17.0,,Fiji,,,fishing,tiger shark,Provoked,injury,NO
1964.0,2.0,14.0,,New Caledonia,M,15.0,diving,,Provoked,fatal,YES
1964.0,2.0,14.0,10.0,Fiji,M,17.0,fishing,,Provoked,fatal,YES
1964.0,2.0,11.0,12.0,New Zealand,M,,diving,,Provoked,injury,NO
1964.0,2.0,10.0,18.0,New Zealand,M,26.0,fishing,white shark,Provoked,no injury,NO
1964.0,2.0,8.0,8.0,South Africa,M,25.0,surf,white shark,Provoked,injury,NO
1964.0,2.0,5.0,,New Zealand,M,,,,Provoked,injury,NO
1964.0,2.0,5.0,6.0,New Zealand,M,19.0,swimming,white shark,Provoked,fatal,YES
1964.0,2.0,2.0,9.0,Australia,M,23.0,swimming,,,injury,
1964.0,2.0,1.0,12.0,New Zealand,,,boating,,Boating,no injury,NO
1964.0,2.0,,,United States of America,M,12.0,bathing,hammerhead shark,Provoked,no injury,NO
1964.0,2.0,,,Costa Rica,M,,swimming,,Provoked,fatal,YES
1964.0,1.0,27.0,,Fiji,,,fishing,,Provoked,fatal,YES
1964.0,1.0,23.0,16.0,South Africa,M,39.0,surf,,Provoked,injury,NO
1964.0,1.0,22.0,11.0,South Africa,M,17.0,standing,,Provoked,injury,NO
1964.0,1.0,21.0,11.0,South Africa,,,,white shark,Boating,no injury,NO
1964.0,1.0,18.0,,Australia,M,,diving,wobbegong shark,Provoked,injury,NO
1964.0,1.0,11.0,12.0,United States of America,M,21.0,fishing,white shark,Provoked,injury,NO
1964.0,1.0,6.0,,Papua New Guinea,M,,fishing,tiger shark,Provoked,fatal,YES
1964.0,1.0,4.0,15.0,Fiji,F,20.0,swimming,,Provoked,injury,NO
1964.0,1.0,1.0,,Australia,,,,,Provoked,,
1964.0,1.0,1.0,19.0,South Africa,M,,diving,,Provoked,injury,NO
1964.0,1.0,,7.0,New Zealand,M,,diving,,,no injury,
1963.0,12.0,29.0,14.0,South Africa,F,20.0,standing,zambesi shark,Provoked,injury,NO
1963.0,12.0,26.0,15.0,South Africa,M,24.0,swimming,,Provoked,injury,NO
1963.0,12.0,26.0,,Australia,M,,boating,,Provoked,no injury,NO
1963.0,12.0,25.0,15.0,South Africa,M,18.0,swimming,,Provoked,fatal,YES
1963.0,12.0,22.0,,,F,,boating,,,injury,
1963.0,12.0,22.0,18.0,South Africa,M,13.0,,,Provoked,injury,NO
1963.0,12.0,21.0,,Australia,M,,fishing,wobbegong shark,Provoked,injury,NO
1963.0,12.0,20.0,12.0,South Africa,M,,fishing,white shark,Provoked,injury,NO
1963.0,12.0,20.0,12.0,South Africa,M,15.0,surf,zambesi shark,Provoked,fatal,YES
1963.0,12.0,8.0,12.0,Australia,M,23.0,fishing,white shark,Provoked,injury,NO
1963.0,12.0,4.0,,,M,22.0,fishing,tiger shark,Provoked,fatal,YES
1963.0,11.0,30.0,13.0,New Zealand,M,20.0,wading,,Provoked,injury,NO
